Order_ID,Order_Date,Customer_Name,Customer_Segment,Country,Region,Product_Category,Product_Name,Quantity,Unit_Price,Discount_Percent,Total_Sales,Shipping_Cost,Profit,Payment_Method,Expected_Total_Sales,Recorded_Total_Sales,Sales_Match,Year,Month,Month_Name,Quarter,Profit_Margin,Shipping_Cost_Ratio
ORD-11052,2025-10-05,Lucas Hassan,Consumer,United Kingdom,Europe,Furniture,Ergonomic Office Chair,4,333.64,5,1267.83,10.24,456.85,Bank Transfer,1267.83,1267.83,True,2025,10,October,4,0.3603401086896509,0.008076792629926726
ORD-11200,2025-10-05,Sakura Harris,Corporate,China,Asia Pacific,Technology,Smart LED Desk Lamp,15,57.2,0,858.0,28.7,357.4,Credit Card,858.0,858.0,True,2025,10,October,4,0.41655011655011653,0.03344988344988345
ORD-11081,2025-10-07,Amir Williams,Consumer,Mexico,North America,Technology,Wireless Ergonomic Mouse,9,60.42,0,543.78,12.46,232.24,Credit Card,543.78,543.78,True,2025,10,October,4,0.42708448269520766,0.02291367832579352
ORD-11832,2025-10-07,Giulia Garcia,Corporate,Argentina,South America,Office Supplies,Premium Notebook Set A5,1,9.26,10,8.33,10.71,-6.55,Credit Card,8.33,8.33,True,2025,10,October,4,-0.7863145258103241,1.2857142857142858
ORD-10836,2025-10-09,Jessica Garcia,Consumer,Germany,Europe,Office Supplies,Sticky Notes Multicolor 6-Pack,7,13.9,0,97.3,12.19,41.33,Credit Card,97.3,97.3,True,2025,10,October,4,0.4247687564234327,0.12528263103802673
ORD-10981,2025-10-09,Sophie Leroy,Consumer,Brazil,South America,Technology,Mechanical Gaming Keyboard,1,81.9,10,73.71,10.93,17.73,Credit Card,73.71,73.71,True,2025,10,October,4,0.24053724053724057,0.14828381495048162
ORD-11230,2025-10-09,Liam Rodriguez,Consumer,France,Europe,Furniture,Floating Wall Shelves Set,2,50.77,0,101.54,11.84,28.78,Cash On Delivery,101.54,101.54,True,2025,10,October,4,0.28343509946818984,0.11660429387433523
ORD-11975,2025-10-09,Kenji Moreau,Consumer,Canada,North America,Technology,Laptop Stand Adjustable,6,35.76,5,203.83,16.97,68.85,Bank Transfer,203.83,203.83,True,2025,10,October,4,0.33778148457047535,0.08325565422165529
ORD-10214,2025-10-10,Felix Robinson,Corporate,China,Asia Pacific,Furniture,Filing Cabinet 3-Drawer,3,164.93,10,445.31,16.37,132.07,Cash On Delivery,445.31,445.31,True,2025,10,October,4,0.29657991062405964,0.036760908131414076
ORD-11024,2025-10-10,Zara Wang,Corporate,India,Asia Pacific,Technology,Tablet Stand Holder,1,31.71,20,25.37,9.88,-1.95,Credit Card,25.37,25.37,True,2025,10,October,4,-0.07686243594797004,0.38943634213638156
ORD-11096,2025-10-10,Felix Smith,Consumer,South Africa,Middle East & Africa,Furniture,Floating Wall Shelves Set,2,70.85,10,127.53,12.8,29.71,Credit Card,127.53,127.53,True,2025,10,October,4,0.23296479259782013,0.10036854073551321
ORD-11285,2025-10-10,Ivan Davis,Consumer,United States,North America,Technology,USB-C Hub Multiport Adapter,1,46.96,10,42.26,7.43,9.0,Paypal,42.26,42.26,True,2025,10,October,4,0.21296734500709893,0.1758163748225272
ORD-10068,2025-10-11,Amir Tanaka,Home Office,China,Asia Pacific,Clothing & Accessories,Leather Belt Classic,3,35.09,15,89.48,15.75,21.09,Paypal,89.48,89.48,True,2025,10,October,4,0.23569512740277157,0.1760169870362092
ORD-10099,2025-10-11,Robert Khan,Consumer,Argentina,South America,Technology,Tablet Stand Holder,1,31.02,15,26.37,11.99,-2.68,Credit Card,26.37,26.37,True,2025,10,October,4,-0.10163064087978764,0.4546833522942738
ORD-10284,2025-10-12,Michael Smith,Corporate,Canada,North America,Clothing & Accessories,Cotton Formal Shirt,2,57.57,5,109.38,7.11,44.7,Paypal,109.38,109.38,True,2025,10,October,4,0.4086670323642348,0.06500274273176083
ORD-10930,2025-10-12,Maria Weber,Consumer,Nigeria,Middle East & Africa,Technology,Laptop Stand Adjustable,4,66.82,0,267.28,19.9,100.38,Credit Card,267.28,267.28,True,2025,10,October,4,0.37556120921879677,0.07445375636037115
ORD-11283,2025-10-13,Li Wang,Corporate,China,Asia Pacific,Clothing & Accessories,Cotton Formal Shirt,3,31.44,0,94.32,11.64,35.52,Cash On Delivery,94.32,94.32,True,2025,10,October,4,0.3765903307888041,0.12340966921119595
ORD-11051,2025-10-14,Jennifer Dubois,Consumer,China,Asia Pacific,Technology,Laptop Stand Adjustable,1,32.7,0,32.7,10.93,3.79,Credit Card,32.7,32.7,True,2025,10,October,4,0.11590214067278287,0.33425076452599384
ORD-11201,2025-10-14,Elizabeth Garcia,Home Office,South Korea,Asia Pacific,Office Supplies,Whiteboard Markers Set 8,1,21.86,20,17.49,11.22,-3.57,Bank Transfer,17.49,17.49,True,2025,10,October,4,-0.20411663807890223,0.6415094339622642
ORD-11266,2025-10-14,Chen Tanaka,Home Office,Japan,Asia Pacific,Office Supplies,Ballpoint Pen Pack 12,1,13.39,5,12.72,9.93,-3.24,Paypal,12.72,12.72,True,2025,10,October,4,-0.25471698113207547,0.7806603773584905
ORD-11360,2025-10-14,Thomas Smith,Home Office,Canada,North America,Clothing & Accessories,Travel Backpack 30L,5,31.44,0,157.2,11.49,67.11,Cash On Delivery,157.2,157.2,True,2025,10,October,4,0.4269083969465649,0.07309160305343512
ORD-11842,2025-10-14,Olivia Anderson,Home Office,Mexico,North America,Office Supplies,Ballpoint Pen Pack 12,4,5.03,5,19.11,12.77,-2.71,Credit Card,19.11,19.11,True,2025,10,October,4,-0.14181057038199896,0.6682365253793825
ORD-10097,2025-10-15,Sarah Kim,Consumer,United Kingdom,Europe,Office Supplies,Desk Calendar 2025,3,7.81,0,23.43,11.85,1.04,Paypal,23.43,23.43,True,2025,10,October,4,0.04438753734528383,0.5057618437900128
ORD-11482,2025-10-16,James Williams,Corporate,Mexico,North America,Furniture,Floating Wall Shelves Set,6,63.63,10,343.6,17.31,97.22,Cash On Delivery,343.6,343.6,True,2025,10,October,4,0.28294528521536666,0.050378346915017455
ORD-11752,2025-10-16,Ahmed Rodriguez,Home Office,South Africa,Middle East & Africa,Furniture,Bookshelf 5-Tier,4,107.74,10,387.86,18.57,110.71,Credit Card,387.86,387.86,True,2025,10,October,4,0.28543804465528794,0.04787810034548548
ORD-10502,2025-10-17,Sarah Johnson,Consumer,United States,North America,Office Supplies,Desk Calendar 2025,4,11.36,0,45.44,11.98,13.01,Credit Card,45.44,45.44,True,2025,10,October,4,0.2863116197183099,0.2636443661971831
ORD-11192,2025-10-17,Giulia Oliveira,Corporate,Italy,Europe,Clothing & Accessories,Silk Tie Collection,2,31.6,15,53.72,10.11,12.01,Credit Card,53.72,53.72,True,2025,10,October,4,0.22356664184661207,0.18819806403574088
ORD-11691,2025-10-17,Christopher Davis,Consumer,Australia,Asia Pacific,Technology,Webcam HD 1080p,4,46.59,5,177.04,18.99,55.55,Cash On Delivery,177.04,177.04,True,2025,10,October,4,0.313770899231812,0.10726389516493448
ORD-10733,2025-10-18,Mary Martinez,Corporate,United Kingdom,Europe,Technology,Webcam HD 1080p,2,40.18,0,80.36,10.31,25.85,Credit Card,80.36,80.36,True,2025,10,October,4,0.3216774514683923,0.1282976605276257
ORD-10809,2025-10-18,William Rodriguez,Corporate,United States,North America,Technology,Tablet Stand Holder,1,36.62,20,29.3,6.08,3.08,Bank Transfer,29.3,29.3,True,2025,10,October,4,0.10511945392491467,0.2075085324232082
ORD-10125,2025-10-19,Priya Harris,Home Office,United States,North America,Furniture,Floating Wall Shelves Set,5,38.24,10,172.08,9.65,47.71,Paypal,172.08,172.08,True,2025,10,October,4,0.2772547652254765,0.05607856810785681
ORD-10743,2025-10-19,Liam Smith,Consumer,Germany,Europe,Clothing & Accessories,Cotton Formal Shirt,4,59.6,0,238.4,14.78,104.42,Cash On Delivery,238.4,238.4,True,2025,10,October,4,0.438003355704698,0.06199664429530201
ORD-10175,2025-10-20,Jamal Brown,Corporate,Japan,Asia Pacific,Clothing & Accessories,Wool Blend Scarf,6,40.46,0,242.76,18.34,103.04,Credit Card,242.76,242.76,True,2025,10,October,4,0.4244521337946944,0.07554786620530565
ORD-11232,2025-10-20,Felix Fischer,Corporate,Argentina,South America,Office Supplies,Desk Calendar 2025,1,18.81,20,15.05,11.78,-5.19,Cash On Delivery,15.05,15.05,True,2025,10,October,4,-0.34485049833887044,0.7827242524916943
ORD-10431,2025-10-21,Pierre Wang,Corporate,Spain,Europe,Office Supplies,Whiteboard Markers Set 8,3,7.81,15,19.92,9.35,0.03,Bank Transfer,19.92,19.92,True,2025,10,October,4,0.001506024096385542,0.4693775100401606
ORD-10729,2025-10-21,Layla Smith,Home Office,Australia,Asia Pacific,Technology,Smart LED Desk Lamp,11,61.28,10,606.67,16.64,219.29,Paypal,606.67,606.67,True,2025,10,October,4,0.36146504689534675,0.027428420722963063
ORD-11215,2025-10-21,Sophie Martinez,Consumer,United States,North America,Clothing & Accessories,Travel Backpack 30L,11,79.5,0,874.5,14.35,422.9,Credit Card,874.5,874.5,True,2025,10,October,4,0.4835906232132647,0.016409376786735277
ORD-11197,2025-10-22,Robert Park,Consumer,United States,North America,Furniture,Monitor Riser Wood,11,43.24,5,451.86,28.8,137.68,Credit Card,451.86,451.86,True,2025,10,October,4,0.30469614482361795,0.06373655557030938
ORD-10216,2025-10-23,Jennifer Brown,Home Office,France,Europe,Office Supplies,Binder Clips Assorted 48pc,1,12.72,10,11.45,8.73,-3.0,Credit Card,11.45,11.45,True,2025,10,October,4,-0.26200873362445415,0.7624454148471617
ORD-10731,2025-10-24,Ingrid Jackson,Home Office,China,Asia Pacific,Furniture,Folding Table Portable,8,98.63,5,749.59,25.57,250.6,Credit Card,749.59,749.59,True,2025,10,October,4,0.3343160927973959,0.034111981216398295
ORD-10251,2025-10-25,Pierre Fischer,Consumer,United Kingdom,Europe,Office Supplies,Tape Dispenser Heavy Duty,4,21.61,10,77.8,9.96,28.94,Bank Transfer,77.8,77.8,True,2025,10,October,4,0.3719794344473008,0.12802056555269925
ORD-11679,2025-10-25,Elizabeth Schmidt,Corporate,Canada,North America,Clothing & Accessories,Business Casual Blazer,2,82.5,15,140.25,8.65,49.1,Paypal,140.25,140.25,True,2025,10,October,4,0.3500891265597148,0.06167557932263815
ORD-10019,2025-10-26,Linda Zhang,Consumer,Canada,North America,Clothing & Accessories,Sports Water Bottle 750ml,10,11.46,0,114.6,13.72,43.58,Paypal,114.6,114.6,True,2025,10,October,4,0.38027923211169284,0.11972076788830717
ORD-11773,2025-10-26,Christopher White,Corporate,Mexico,North America,Clothing & Accessories,Business Casual Blazer,7,147.88,5,983.4,18.01,447.81,Paypal,983.4,983.4,True,2025,10,October,4,0.45536912751677855,0.018314012609314624
ORD-11593,2025-10-27,Pierre Weber,Consumer,South Korea,Asia Pacific,Technology,Wireless Bluetooth Headphones,1,249.9,10,224.91,10.6,76.86,Paypal,224.91,224.91,True,2025,10,October,4,0.34173669467787116,0.04712996309634965
ORD-11605,2025-10-27,Hans Rossi,Consumer,France,Europe,Technology,Wireless Bluetooth Headphones,8,47.09,10,339.05,20.61,111.24,Bank Transfer,339.05,339.05,True,2025,10,October,4,0.3280932015926854,0.060787494469842204
ORD-11010,2025-10-28,Robert Russo,Corporate,India,Asia Pacific,Office Supplies,Premium Notebook Set A5,3,14.48,20,34.75,15.11,0.09,Credit Card,34.75,34.75,True,2025,10,October,4,0.002589928057553957,0.4348201438848921
ORD-11334,2025-10-28,Layla Rodriguez,Consumer,China,Asia Pacific,Furniture,Monitor Riser Wood,5,44.91,20,179.64,11.97,32.94,Paypal,179.64,179.64,True,2025,10,October,4,0.18336673346693386,0.06663326653306614
ORD-11646,2025-10-28,Zara Suzuki,Consumer,South Africa,Middle East & Africa,Office Supplies,Whiteboard Markers Set 8,3,17.76,15,45.29,15.75,5.56,Cash On Delivery,45.29,45.29,True,2025,10,October,4,0.1227644071538971,0.34775888717156106
ORD-11500,2025-10-29,Ali Yamamoto,Consumer,Brazil,South America,Clothing & Accessories,Cotton Formal Shirt,1,40.55,15,34.47,11.54,2.66,Paypal,34.47,34.47,True,2025,10,October,4,0.07716855236437482,0.3347838700319118
ORD-11531,2025-10-30,Wei White,Home Office,France,Europe,Furniture,Ergonomic Office Chair,3,414.09,10,1118.04,13.11,359.57,Paypal,1118.04,1118.04,True,2025,10,October,4,0.3216074559049766,0.011725877428356768
ORD-11972,2025-10-30,Emma Miller,Consumer,Spain,Europe,Clothing & Accessories,Travel Backpack 30L,4,90.28,15,306.95,11.43,114.96,Credit Card,306.95,306.95,True,2025,10,October,4,0.37452353803551064,0.03723733507085845
ORD-10566,2025-10-31,Giulia Harris,Home Office,Italy,Europe,Technology,Wireless Bluetooth Headphones,2,217.52,10,391.54,8.5,143.77,Bank Transfer,391.54,391.54,True,2025,10,October,4,0.3671910915870665,0.021709148490575675
ORD-11915,2025-10-31,Jamal Rossi,Consumer,United States,North America,Clothing & Accessories,Polarized Sunglasses,4,70.89,0,283.56,8.25,133.53,Cash On Delivery,283.56,283.56,True,2025,10,October,4,0.4709056284384257,0.02909437156157427
ORD-11125,2025-11-01,Sophie Schmidt,Home Office,Colombia,South America,Furniture,Mesh Back Task Chair,2,178.05,0,356.1,11.65,130.79,Paypal,356.1,356.1,True,2025,11,November,4,0.3672844706543105,0.032715529345689415
ORD-11490,2025-11-01,Wei Jackson,Home Office,United Kingdom,Europe,Furniture,Standing Desk Converter,10,320.82,20,2566.56,27.0,614.64,Bank Transfer,2566.56,2566.56,True,2025,11,November,4,0.2394800822891341,0.010519917710865906
ORD-11608,2025-11-01,Isabella Sato,Consumer,Argentina,South America,Clothing & Accessories,Travel Backpack 30L,6,92.98,0,557.88,18.67,260.27,Paypal,557.88,557.88,True,2025,11,November,4,0.46653402165340213,0.03346597834659784
ORD-11119,2025-11-02,Diego Suzuki,Corporate,Mexico,North America,Technology,USB-C Hub Multiport Adapter,2,61.98,15,105.37,7.76,29.43,Bank Transfer,105.37,105.37,True,2025,11,November,4,0.27930150896839706,0.07364525007117775
ORD-11743,2025-11-02,Xiao Jackson,Consumer,Mexico,North America,Office Supplies,Premium Notebook Set A5,2,24.23,0,48.46,7.91,18.74,Cash On Delivery,48.46,48.46,True,2025,11,November,4,0.38671068922822943,0.16322740404457284
ORD-10858,2025-11-03,Hans Sato,Corporate,Spain,Europe,Technology,Wireless Bluetooth Headphones,5,248.6,25,932.25,17.13,231.47,Bank Transfer,932.25,932.25,True,2025,11,November,4,0.24829176722982033,0.018374899436846337
ORD-11256,2025-11-03,Ivan Sato,Consumer,Spain,Europe,Furniture,Corner L-Shaped Desk,2,297.84,15,506.33,8.55,140.37,Bank Transfer,506.33,506.33,True,2025,11,November,4,0.27723026484703656,0.016886220449114215
ORD-11940,2025-11-03,Hanna Hassan,Home Office,France,Europe,Technology,Portable External SSD 1TB,6,110.54,10,596.92,21.12,211.02,Paypal,596.92,596.92,True,2025,11,November,4,0.3535147088387054,0.03538162567848288
ORD-11987,2025-11-04,Hanna Ferrari,Consumer,Italy,Europe,Technology,Tablet Stand Holder,1,48.57,15,41.28,8.92,5.65,Paypal,41.28,41.28,True,2025,11,November,4,0.13687015503875968,0.21608527131782945
ORD-11474,2025-11-05,Fatima Smith,Home Office,Australia,Asia Pacific,Office Supplies,Ballpoint Pen Pack 12,7,12.96,0,90.72,22.05,27.85,Paypal,90.72,90.72,True,2025,11,November,4,0.30698853615520283,0.24305555555555558
ORD-10971,2025-11-06,Priya Costa,Corporate,Canada,North America,Furniture,Monitor Riser Wood,1,79.07,0,79.07,7.11,24.52,Credit Card,79.07,79.07,True,2025,11,November,4,0.3101049702794992,0.08992032376375365
ORD-11413,2025-11-06,Mary Rossi,Consumer,South Africa,Middle East & Africa,Technology,Webcam HD 1080p,2,41.12,0,82.24,15.15,21.86,Credit Card,82.24,82.24,True,2025,11,November,4,0.26580739299610895,0.18421692607003892
ORD-11492,2025-11-06,Hans Wang,Corporate,Mexico,North America,Office Supplies,Sticky Notes Multicolor 6-Pack,1,7.84,15,6.66,6.96,-3.83,Credit Card,6.66,6.66,True,2025,11,November,4,-0.575075075075075,1.045045045045045
ORD-11741,2025-11-07,William Ali,Home Office,China,Asia Pacific,Furniture,Folding Table Portable,4,102.08,0,408.32,18.68,144.65,Credit Card,408.32,408.32,True,2025,11,November,4,0.3542564655172414,0.04574843260188088
ORD-10139,2025-11-08,Olivia Leroy,Home Office,China,Asia Pacific,Furniture,Ergonomic Office Chair,1,165.86,5,157.57,10.45,47.6,Paypal,157.57,157.57,True,2025,11,November,4,0.3020879609062639,0.0663197309132449
ORD-11028,2025-11-08,Ayumi Singh,Consumer,India,Asia Pacific,Clothing & Accessories,Business Casual Blazer,6,129.18,0,775.08,12.89,374.65,Credit Card,775.08,775.08,True,2025,11,November,4,0.4833694586365278,0.016630541363472157
ORD-11543,2025-11-08,James Rossi,Consumer,France,Europe,Furniture,Monitor Riser Wood,5,72.91,5,346.32,18.06,109.53,Credit Card,346.32,346.32,True,2025,11,November,4,0.3162681912681913,0.05214830214830215
ORD-11674,2025-11-08,Mary Fischer,Consumer,Saudi Arabia,Middle East & Africa,Clothing & Accessories,Cotton Formal Shirt,3,53.65,5,152.9,13.46,58.97,Credit Card,152.9,152.9,True,2025,11,November,4,0.3856769130150425,0.0880313930673643
ORD-11926,2025-11-08,Susan Yamamoto,Home Office,United Kingdom,Europe,Furniture,Mesh Back Task Chair,1,272.64,10,245.38,9.12,72.68,Credit Card,245.38,245.38,True,2025,11,November,4,0.2961936588148994,0.03716684326350966
ORD-10839,2025-11-09,Olga Robinson,Corporate,China,Asia Pacific,Technology,Wireless Bluetooth Headphones,2,166.68,15,283.36,11.52,88.49,Paypal,283.36,283.36,True,2025,11,November,4,0.3122882552230378,0.040654997176736304
ORD-11556,2025-11-09,Susan Jackson,Corporate,United Kingdom,Europe,Furniture,Standing Desk Converter,3,263.77,5,751.74,8.65,268.3,Bank Transfer,751.74,751.74,True,2025,11,November,4,0.3569053130071567,0.011506637933328012
ORD-11145,2025-11-10,Marco Sato,Consumer,Germany,Europe,Furniture,Floating Wall Shelves Set,4,78.41,0,313.64,10.24,115.22,Credit Card,313.64,313.64,True,2025,11,November,4,0.3673638566509374,0.03264889682438465
ORD-11348,2025-11-11,Liam Sharma,Consumer,Colombia,South America,Office Supplies,Highlighters Neon Pack 6,5,6.76,15,28.73,18.0,-4.48,Credit Card,28.73,28.73,True,2025,11,November,4,-0.1559345631743822,0.6265227984684998
ORD-11970,2025-11-11,Sophie Zhang,Consumer,Mexico,North America,Office Supplies,Paper Clips Box 500pc,2,7.54,0,15.08,6.17,2.12,Credit Card,15.08,15.08,True,2025,11,November,4,0.14058355437665784,0.40915119363395225
ORD-10831,2025-11-12,Karen Romano,Consumer,India,Asia Pacific,Office Supplies,Tape Dispenser Heavy Duty,4,21.32,20,68.22,14.03,15.81,Paypal,68.22,68.22,True,2025,11,November,4,0.23175021987686897,0.20565816476106713
ORD-10565,2025-11-13,Thomas Laurent,Home Office,United States,North America,Office Supplies,Tape Dispenser Heavy Duty,4,13.79,0,55.16,14.12,16.22,Paypal,55.16,55.16,True,2025,11,November,4,0.29405366207396666,0.25598259608411894
ORD-10678,2025-11-13,Raj Patel,Corporate,Canada,North America,Office Supplies,Binder Clips Assorted 48pc,2,14.04,15,23.87,7.52,3.71,Cash On Delivery,23.87,23.87,True,2025,11,November,4,0.15542521994134897,0.3150397989107666
ORD-10758,2025-11-14,Jessica Thomas,Corporate,Spain,Europe,Office Supplies,Sticky Notes Multicolor 6-Pack,1,13.54,5,12.86,8.16,-1.39,Credit Card,12.86,12.86,True,2025,11,November,4,-0.10808709175738725,0.6345256609642302
ORD-11787,2025-11-15,Omar Nilsson,Corporate,Canada,North America,Technology,Smart LED Desk Lamp,3,73.82,5,210.39,11.99,76.6,Cash On Delivery,210.39,210.39,True,2025,11,November,4,0.3640857455202243,0.05698940063691241
ORD-10086,2025-11-17,Joseph Zhang,Consumer,France,Europe,Office Supplies,Highlighters Neon Pack 6,9,9.04,0,81.36,25.6,19.15,Cash On Delivery,81.36,81.36,True,2025,11,November,4,0.23537364798426744,0.3146509341199607
ORD-10682,2025-11-17,Clara Fischer,Corporate,Mexico,North America,Office Supplies,Desk Calendar 2025,3,8.0,5,22.8,12.01,-0.01,Paypal,22.8,22.8,True,2025,11,November,4,-0.0004385964912280702,0.5267543859649123
ORD-11102,2025-11-17,William Sato,Corporate,Italy,Europe,Technology,Wireless Ergonomic Mouse,7,41.83,5,278.17,10.79,106.33,Paypal,278.17,278.17,True,2025,11,November,4,0.3822482654491857,0.03878922960779379
ORD-11407,2025-11-17,Emma Thompson,Corporate,Mexico,North America,Office Supplies,Premium Notebook Set A5,3,17.07,30,35.85,12.2,0.61,Paypal,35.85,35.85,True,2025,11,November,4,0.01701534170153417,0.34030683403068335
ORD-10303,2025-11-18,Diego Williams,Consumer,India,Asia Pacific,Technology,Laptop Stand Adjustable,9,34.21,5,292.5,13.63,109.53,Credit Card,292.5,292.5,True,2025,11,November,4,0.37446153846153846,0.0465982905982906
ORD-10773,2025-11-18,Susan Ali,Consumer,South Korea,Asia Pacific,Clothing & Accessories,Canvas Messenger Bag,4,71.05,15,241.57,11.85,87.62,Credit Card,241.57,241.57,True,2025,11,November,4,0.36271060148197215,0.04905410440038084
ORD-10902,2025-11-18,Olga Davis,Corporate,India,Asia Pacific,Furniture,Filing Cabinet 3-Drawer,1,198.02,10,178.22,9.93,49.48,Cash On Delivery,178.22,178.22,True,2025,11,November,4,0.27763438446863425,0.05571765233980473
ORD-11222,2025-11-18,Fatima Fischer,Corporate,Mexico,North America,Furniture,Mesh Back Task Chair,2,280.54,30,392.76,6.47,49.64,Cash On Delivery,392.76,392.76,True,2025,11,November,4,0.1263876158468276,0.01647316427334759
